gene	geneName	numCH	num2mut	totalVars	expectedCH	mgi_essential	gnomad_essential	adam_essential	hart2014_essential	hart2017_essential	hart2014_nonessential	gnomad_tolerant	gnomad_nonessential
ENSG00000242110	AMACR	0	1	108	0.5	0	0	0	0	0	0	0	0
ENSG00000242419	PCDHGC4	6	11	403	6.5	0	0	0	0	0	0	0	0
ENSG00000243056	EIF4EBP3	0	0	63	0	0	0	0	0	0	0	1	0
ENSG00000243232	PCDHAC2	14	25	460	12.5	0	0	0	0	0	0	0	0
ENSG00000243414	TICAM2	2	17	122	8.5	0	0	0	0	0	0	0	0
ENSG00000244234	GMCL2	0	0	55	0	0	0	0	0	0	0	0	0
ENSG00000248383	PCDHAC1	11	18	422	9	0	0	0	0	0	0	0	0
ENSG00000248483	POU5F2	0	36	192	18	0	0	0	0	0	1	0	1
ENSG00000249158	PCDHA11	21	121	494	71.75	0	0	0	0	0	0	0	0
ENSG00000249437	NAIP	0	7	107	3.5	0	0	0	0	0	0	0	0
ENSG00000249751	ECSCR	0	0	42	0	0	0	0	0	0	0	0	0
ENSG00000249915	PDCD6	11	609	122	305.75	0	0	0	0	0	0	1	0
ENSG00000250120	PCDHA10	15	40	497	20	0	0	0	0	0	0	1	0
ENSG00000250722	SELENOP	0	0	160	0	0	0	0	0	0	0	0	0
ENSG00000250803	AC010255.3	0	2	73	1	0	0	0	0	0	0	0	0
ENSG00000251201	TMED7-TICAM2	3	7	193	3.5	0	0	0	0	0	0	0	0
ENSG00000251380	DCANP1	5	27	148	13.75	0	0	0	0	0	0	0	0
ENSG00000251493	FOXD1	0	14	410	7	1	0	0	0	0	0	0	0
ENSG00000251664	PCDHA12	16	74	530	37	0	0	0	0	0	0	1	0
ENSG00000253159	PCDHGA12	7	26	517	13	0	0	0	0	0	0	1	0
ENSG00000253251	SHLD3	0	1	111	0.5	0	0	0	0	0	0	0	0
ENSG00000253305	PCDHGB6	13	15	496	7.5	0	0	0	0	0	0	1	0
ENSG00000253485	PCDHGA5	22	29	564	14.5	0	0	0	0	0	0	0	0
ENSG00000253537	PCDHGA7	30	476	540	238.5	0	0	0	0	0	0	1	0
ENSG00000253731	PCDHGA6	40	77	618	38.5	0	0	0	0	0	0	1	0
ENSG00000253767	PCDHGA8	10	147	540	73.5	0	0	0	0	0	0	1	0
ENSG00000253846	PCDHGA10	18	66	486	33	0	0	0	0	0	0	1	0
ENSG00000253873	PCDHGA11	14	25	502	12.75	0	0	0	0	0	0	0	0
ENSG00000253910	PCDHGB2	15	40	522	20	0	0	0	0	0	0	1	0
ENSG00000253953	PCDHGB4	17	29	515	14.5	0	0	0	0	0	0	0	0
ENSG00000254122	PCDHGB7	26	84	509	42	0	0	0	0	0	0	1	0
ENSG00000254221	PCDHGB1	41	219	565	109.5	0	0	0	0	0	0	1	0
ENSG00000254245	PCDHGA3	30	68	566	34.75	0	0	0	0	0	0	1	0
ENSG00000254996	ANKHD1-EIF4EBP3	21	50	1022	25.5	0	1	0	0	0	0	0	0
ENSG00000255408	PCDHA3	14	37	492	19.5	0	0	0	0	0	0	0	0
ENSG00000255833	TIFAB	1	3	119	1.5	0	0	0	0	0	0	0	0
ENSG00000256235	SMIM3	1	1	45	0.5	0	0	0	0	0	0	0	0
ENSG00000256453	DND1	2	9	179	4.5	0	0	0	0	0	0	0	0
ENSG00000258864	AC008575.1	0	0	31	0	0	0	0	0	0	0	0	0
ENSG00000261934	PCDHGA9	13	28	515	14	0	0	0	0	0	0	1	0
ENSG00000262209	PCDHGB3	14	66	546	34.5	0	0	0	0	0	0	0	0
ENSG00000262576	PCDHGA4	13	106	526	53.25	0	0	0	0	0	0	1	0
ENSG00000268223	ARL14EPL	0	0	87	0	0	0	0	0	0	0	0	0
ENSG00000272674	PCDHB16	13	27	539	15.25	0	0	0	0	0	0	0	0
ENSG00000272772	AC104109.3	0	0	21	0	0	0	0	0	0	0	0	0
ENSG00000273217	AC008695.1	16	46	758	23	0	0	0	0	0	0	0	0
ENSG00000273294	C1QTNF3-AMACR	0	0	5	0	0	0	0	0	0	0	0	0
ENSG00000273841	TAF9	2	11	137	5.5	0	0	0	0	0	0	0	0
ENSG00000275740	AC091959.3	5	163	447	81.75	0	0	0	0	0	0	0	0
ENSG00000276547	PCDHGB5	14	57	481	28.5	0	0	0	0	0	0	0	0
ENSG00000279686	AC142391.1	0	0	42	0	0	0	0	0	0	0	0	0
ENSG00000279983	AC244517.10	0	0	11	0	0	0	0	0	0	0	0	0
ENSG00000280987	MATR3	4	10	324	5	0	1	0	0	0	0	0	0
ENSG00000281938	AC034228.3	3	3	327	1.5	0	0	0	0	0	0	0	0
ENSG00000283782	AC116366.2	25	37	527	18.5	0	0	0	0	0	0	0	0
ENSG00000284762	AC022414.1	4	4	314	2	0	0	0	0	0	0	0	0
ENSG00000285000	AC008581.2	2	11	288	5.5	0	0	0	0	0	0	0	0
ENSG00000285476	AC139491.7	2	2	74	1	0	0	0	0	0	0	0	0
ENSG00000285868	AC008676.3	5	12	137	6	0	0	0	0	0	0	0	0
ENSG00000285978	AC113348.2	0	0	34	0	0	0	0	0	0	0	0	0
ENSG00000286001	AC021087.5	1	1	212	0.5	0	0	0	0	0	0	0	0
ENSG00000286169	PDCD6-AHRR	20	38	461	19	0	0	0	0	0	0	0	0
ENSG00000288622	AC010442.3	5	605	50	302.75	0	0	0	0	0	0	0	0
ENSG00000288639	AC093246.1	0	0	50	0	0	0	0	0	0	0	0	0
ENSG00000288643	AC114982.3	0	0	19	0	0	0	0	0	0	0	0	0
ENSG00000001036	FUCA2	6	12	206	6.25	0	0	0	0	0	0	1	0
ENSG00000001084	GCLC	2	2	233	1	1	0	0	0	0	0	0	0
ENSG00000001167	NFYA	0	0	109	0	1	0	0	0	0	0	0	0
ENSG00000001561	ENPP4	2	46	202	23	0	0	0	0	0	0	0	0
ENSG00000004809	SLC22A16	11	25	291	12.5	0	0	0	0	0	0	0	0
ENSG00000005700	IBTK	14	173	526	87.5	0	0	0	0	0	0	0	0
ENSG00000007866	TEAD3	1	4	164	2	0	1	0	0	0	0	0	0
ENSG00000007944	MYLIP	1	9	216	4.5	0	0	0	0	0	0	0	0
ENSG00000008018	PSMB1	0	0	133	0	0	0	1	0	1	0	0	0
ENSG00000008083	JARID2	21	41	624	20.75	1	1	0	0	0	0	0	0
ENSG00000008196	TFAP2B	1	7	243	3.5	1	1	0	0	0	0	0	0
ENSG00000008197	TFAP2D	0	0	211	0	0	1	0	0	0	1	0	1
ENSG00000009413	REV3L	80	283	1347	142.75	1	1	0	0	0	0	0	0
ENSG00000009765	IYD	0	2	164	1	0	0	0	0	0	0	0	0
ENSG00000009844	VTA1	1	1	182	0.5	0	0	0	1	0	0	0	0
ENSG00000010017	RANBP9	10	19	429	9.5	1	1	0	0	0	0	0	0
ENSG00000010030	ETV7	2	23	205	11.5	0	0	0	0	0	0	0	0
ENSG00000010704	HFE	7	29	154	14.5	0	0	0	0	0	0	0	0
ENSG00000010810	FYN	2	4	149	2	0	0	0	0	0	0	0	0
ENSG00000010818	HIVEP2	49	103	1108	51.5	0	1	0	0	0	0	0	0
ENSG00000012660	ELOVL5	1	1	114	0.5	0	0	0	0	0	0	0	0
ENSG00000013375	PGM3	0	0	230	0	1	0	0	0	0	0	0	0
ENSG00000013392	RWDD2A	0	0	109	0	0	0	0	0	0	0	0	0
ENSG00000014123	UFL1	8	39	383	19.5	0	0	0	0	0	0	0	0
ENSG00000016402	IL20RA	3	26	264	13	0	0	0	0	0	0	0	0
ENSG00000021355	SERPINB1	3	17	178	8.5	0	0	0	0	0	0	0	0
ENSG00000023892	DEF6	3	24	284	12	0	1	0	0	0	0	0	0
ENSG00000024048	UBR2	20	30	691	15.25	1	1	0	0	0	0	0	0
ENSG00000024862	CCDC28A	2	2	139	1	0	0	0	0	0	0	0	0
ENSG00000025039	RRAGD	2	12	152	6	0	0	0	0	0	0	0	0
ENSG00000025156	HSF2	0	3	213	1.5	1	0	0	0	0	0	0	0
ENSG00000025796	SEC63	2	9	299	4.5	0	0	0	0	0	0	0	0
ENSG00000026297	RNASET2	1	2	147	1	0	0	0	0	0	0	0	0
ENSG00000026652	AGPAT4	3	10	152	5	0	0	0	0	0	0	0	0
ENSG00000026950	BTN3A1	2	37	250	18.5	0	0	0	0	0	0	0	0
ENSG00000027697	IFNGR1	1	1	179	0.5	0	0	0	0	0	0	0	0
ENSG00000028839	TBPL1	0	0	55	0	0	0	0	0	0	0	0	0
ENSG00000029363	BCLAF1	3	6	412	3	1	0	0	0	0	0	0	0
ENSG00000029639	TFB1M	0	1	214	0.5	1	0	0	0	0	0	0	0
ENSG00000030110	BAK1	0	2	103	1	0	0	0	0	0	0	0	0
ENSG00000031691	CENPQ	0	0	106	0	0	0	0	0	0	0	0	0
ENSG00000034693	PEX3	1	1	120	0.5	0	0	0	0	0	0	0	0
ENSG00000044090	CUL7	77	142	937	72.75	1	0	0	0	0	0	0	0
ENSG00000047579	DTNBP1	2	2	210	1	0	0	0	0	0	0	1	0
ENSG00000047932	GOPC	1	3	199	1.5	0	0	0	0	0	0	0	0
ENSG00000047936	ROS1	122	387	1149	195	0	0	0	0	0	0	1	0
ENSG00000048544	MRPS10	5	5	117	2.5	0	0	0	0	0	0	0	0
ENSG00000048545	GUCA1A	1	1	102	0.5	0	0	0	0	0	0	0	0
ENSG00000049618	ARID1B	37	209	774	105.25	0	1	0	0	0	0	0	0
ENSG00000050393	MCUR1	0	19	193	9.5	0	0	0	0	0	0	0	0
ENSG00000051620	HEBP2	3	3	98	1.5	0	0	0	0	0	0	0	0
ENSG00000053328	METTL24	5	19	234	9.75	0	0	0	0	0	0	1	0
ENSG00000054598	FOXC1	4	14	397	7	1	0	0	0	0	0	0	0
ENSG00000055208	TAB2	1	4	273	2.25	1	1	0	0	0	0	0	0
ENSG00000055211	GINM1	0	14	157	7	0	0	0	0	0	0	0	0
ENSG00000056972	TRAF3IP2	4	4	241	2	0	0	0	0	0	0	0	0
ENSG00000057657	PRDM1	7	23	403	11.5	1	0	0	0	0	0	0	0
ENSG00000057663	ATG5	0	0	88	0	1	0	0	0	0	0	0	0
ENSG00000060762	MPC1	0	0	45	0	0	0	0	0	0	0	0	0
ENSG00000064995	TAF11	0	1	89	0.5	0	0	0	0	0	0	0	0
ENSG00000064999	ANKS1A	3	3	247	1.5	0	0	0	0	0	0	0	0
ENSG00000065029	ZNF76	11	39	351	19.5	0	0	0	0	0	0	0	0
ENSG00000065060	UHRF1BP1	43	97	671	49.75	0	0	0	0	0	0	1	0
ENSG00000065308	TRAM2	0	6	169	3	0	0	0	0	0	0	0	0
ENSG00000065491	TBC1D22B	1	7	233	3.5	0	0	0	0	0	0	0	0
ENSG00000065609	SNAP91	15	18	407	9	0	1	0	0	0	0	0	0
ENSG00000065615	CYB5R4	4	4	236	2	0	0	0	0	0	0	0	0
ENSG00000065833	ME1	13	17	287	8.5	0	0	0	0	0	0	1	0
ENSG00000066379	ZNRD1	0	0	35	0	0	0	0	0	0	0	0	0
ENSG00000066651	TRMT11	0	10	134	5	0	0	0	0	0	0	0	0
ENSG00000069122	ADGRF5	71	141	662	70.5	0	0	0	0	0	0	0	0
ENSG00000071242	RPS6KA2	4	6	287	3	0	0	0	0	0	0	0	0
ENSG00000071994	PDCD2	0	1	192	0.5	1	0	1	0	0	0	0	0
ENSG00000074706	IPCEF1	3	3	191	1.5	0	0	0	0	0	0	0	0
ENSG00000074771	NOX3	18	24	309	12	0	0	0	0	0	1	1	1
ENSG00000074935	TUBE1	2	4	196	2	0	0	0	0	0	0	0	0
ENSG00000078269	SYNJ2	0	0	27	0	0	0	0	0	0	0	0	0
ENSG00000078401	EDN1	2	5	113	2.5	1	0	0	0	0	0	0	0
ENSG00000079689	SCGN	1	6	147	3	0	0	0	0	0	0	0	0
ENSG00000079691	CARMIL1	46	105	595	53	0	0	0	0	0	0	0	0
ENSG00000079819	EPB41L2	25	98	489	49.5	0	0	0	0	0	0	0	0
ENSG00000079841	RIMS1	0	0	50	0	1	0	0	0	0	0	1	0
ENSG00000079931	MOXD1	11	16	336	8	0	0	0	0	0	0	1	0
ENSG00000079950	STX7	0	2	124	1	0	0	0	0	0	0	0	0
ENSG00000080007	DDX43	6	80	300	40	0	0	0	0	0	0	0	0
ENSG00000080546	SESN1	1	9	133	4.5	0	0	0	0	0	0	0	0
ENSG00000081087	OSTM1	3	3	139	1.5	0	0	0	0	0	0	0	0
ENSG00000082269	FAM135A	22	66	681	33.25	0	1	0	0	0	0	0	0
ENSG00000082293	COL19A1	8	12	161	6	1	0	0	0	0	0	0	0
ENSG00000083097	DOP1A	24	60	1032	30	0	0	0	0	0	0	0	0
ENSG00000083099	LYRM2	0	0	63	0	0	0	0	0	0	0	0	0
ENSG00000083123	BCKDHB	0	2	207	1	0	0	0	0	0	0	0	0
ENSG00000085377	PREP	4	11	324	5.5	0	0	0	0	0	0	0	0
ENSG00000085382	HACE1	3	5	296	2.5	0	0	0	0	0	0	0	0
ENSG00000085511	MAP3K4	0	1	59	0.5	1	1	0	0	0	0	0	0
ENSG00000091831	ESR1	1	17	182	8.5	0	1	0	0	0	0	0	0
ENSG00000091844	RGS17	0	0	76	0	0	0	0	0	0	0	0	0
ENSG00000092820	EZR	11	19	341	9.5	1	0	0	0	0	0	0	0
ENSG00000093134	VNN3	1	1	165	0.5	0	0	0	0	0	0	0	0
ENSG00000093144	ECHDC1	2	3	132	1.5	0	0	0	0	0	0	0	0
ENSG00000095951	HIVEP1	158	660	1335	402.75	0	1	0	0	0	0	0	0
ENSG00000095970	TREM2	1	1	132	0.5	0	0	0	0	0	0	0	0
ENSG00000095981	KCNK16	6	8	173	4	0	0	0	0	0	1	0	1
ENSG00000096006	CRISP3	0	5	138	2.5	0	0	0	0	0	0	0	0
ENSG00000096060	FKBP5	1	3	198	1.5	0	0	0	0	0	0	0	0
ENSG00000096063	SRPK1	2	3	282	1.5	0	0	0	0	0	0	0	0
ENSG00000096070	BRPF3	23	74	572	37.25	0	1	0	0	0	0	0	0
ENSG00000096080	MRPS18A	1	1	132	0.5	0	0	0	0	0	0	0	0
ENSG00000096088	PGC	4	4	204	2	0	0	0	0	0	0	0	0
ENSG00000096092	TMEM14A	0	0	51	0	0	0	0	0	0	0	0	0
ENSG00000096093	EFHC1	8	28	275	14	0	0	0	0	0	0	0	0
ENSG00000096264	NCR2	4	53	127	26.5	0	0	0	0	0	1	0	1
ENSG00000096384	HSP90AB1	2	5	403	2.5	1	1	0	0	0	0	0	0
ENSG00000096395	MLN	1	1	57	0.5	0	0	0	0	0	0	0	0
ENSG00000096401	CDC5L	5	24	303	12	0	1	1	1	1	0	0	0
ENSG00000096433	ITPR3	92	347	1349	175.5	0	0	0	0	0	0	0	0
ENSG00000096654	ZNF184	0	5	317	2.5	0	0	0	0	0	0	0	0
ENSG00000096696	DSP	132	232	1443	117	1	1	0	0	0	0	0	0
ENSG00000111799	COL12A1	116	225	1404	113	1	0	0	0	0	0	0	0
ENSG00000111801	BTN3A3	8	50	302	25.25	1	0	0	0	0	0	1	0
ENSG00000111802	TDP2	1	2	191	1	0	0	0	0	0	0	0	0
ENSG00000111816	FRK	4	4	169	2	0	0	0	0	0	0	1	0
ENSG00000111817	DSE	8	48	378	24	0	0	0	0	0	0	0	0
ENSG00000111832	RWDD1	0	0	72	0	0	0	0	0	0	0	0	0
ENSG00000111834	RSPH4A	11	40	345	20	0	0	0	0	0	0	0	0
ENSG00000111837	MAK	9	14	291	7	0	0	0	0	0	0	0	0
ENSG00000111843	TMEM14C	0	0	64	0	0	0	0	0	0	0	0	0
ENSG00000111845	PAK1IP1	1	45	171	22.5	0	0	1	0	1	0	0	0
ENSG00000111846	GCNT2	1	4	242	2	0	0	0	0	0	0	0	0
ENSG00000111850	SMIM8	0	0	55	0	0	0	0	0	0	0	0	0
ENSG00000111859	NEDD9	4	10	425	5	0	0	0	0	0	0	0	0
ENSG00000111860	CEP85L	3	8	385	4	0	0	0	0	0	0	1	0
ENSG00000111863	ADTRP	0	1	106	0.5	0	0	0	0	0	0	0	0
ENSG00000111875	ASF1A	0	0	62	0	1	0	0	0	0	0	0	0
ENSG00000111877	MCM9	31	71	600	35.5	1	0	0	0	0	0	1	0
ENSG00000111879	FAM184A	1	3	183	1.5	0	0	0	0	0	0	0	0
ENSG00000111880	RNGTT	0	9	222	4.5	0	0	1	0	1	0	0	0
ENSG00000111885	MAN1A1	4	6	324	3	0	0	0	0	0	0	0	0
ENSG00000111886	GABRR2	4	134	249	67	0	0	0	0	0	0	0	0
ENSG00000111897	SERINC1	6	7	211	3.5	0	0	0	0	0	0	0	0
ENSG00000111906	HDDC2	7	7	128	3.5	0	0	0	0	0	0	0	0
ENSG00000111907	TPD52L1	0	0	82	0	0	0	0	0	0	0	0	0
ENSG00000111911	HINT3	0	0	69	0	0	0	0	0	0	0	1	0
ENSG00000111912	NCOA7	8	13	426	6.5	0	0	0	0	0	0	0	0
ENSG00000111913	RIPOR2	41	318	481	161.25	0	0	0	0	0	0	0	0
ENSG00000111961	SASH1	30	66	628	33	0	0	0	0	0	0	0	0
ENSG00000111962	UST	2	6	118	3	0	0	0	0	0	0	0	0
ENSG00000111981	ULBP1	1	63	141	45.625	0	0	0	0	0	0	1	0
ENSG00000112029	FBXO5	1	17	150	8.5	1	0	1	0	0	0	0	0
ENSG00000112031	MTRF1L	1	2	104	1	0	0	0	0	0	0	0	0
ENSG00000112033	PPARD	2	6	206	3	1	1	0	0	0	0	0	0
ENSG00000112038	OPRM1	7	34	281	17	0	0	0	0	0	0	1	0
ENSG00000112039	FANCE	14	71	284	35.5	0	0	0	0	0	0	0	0
ENSG00000112041	TULP1	12	25	316	12.5	0	0	0	0	0	0	0	0
ENSG00000112053	SLC26A8	11	76	357	38.75	0	0	0	0	0	0	0	0
ENSG00000112062	MAPK14	0	0	93	0	1	0	0	0	0	0	0	0
ENSG00000112077	RHAG	0	3	234	1.5	0	0	0	0	0	0	0	0
ENSG00000112078	KCTD20	1	1	188	0.5	0	0	0	0	0	0	0	0
ENSG00000112079	STK38	0	1	180	0.5	0	0	0	0	0	0	0	0
ENSG00000112081	SRSF3	0	0	30	0	1	0	1	1	1	0	0	0
ENSG00000112096	SOD2	0	4	95	3	1	0	0	0	0	0	0	0
ENSG00000112110	MRPL18	3	4	112	2	0	0	0	0	1	0	0	0
ENSG00000112115	IL17A	0	0	83	0	0	0	0	0	0	1	0	1
ENSG00000112116	IL17F	0	1	93	0.5	0	0	0	0	0	1	1	1
ENSG00000112118	MCM3	9	17	471	8.5	1	0	1	0	1	0	0	0
ENSG00000112130	RNF8	0	10	168	5	0	1	0	0	0	0	0	0
ENSG00000112137	PHACTR1	0	0	34	0	0	0	0	0	0	0	0	0
ENSG00000112139	MDGA1	17	89	502	44.75	0	0	0	0	0	0	0	0
ENSG00000112144	CILK1	4	10	262	5	0	0	0	0	0	0	0	0
ENSG00000112146	FBXO9	1	3	219	1.5	0	0	0	0	0	0	0	0
ENSG00000112149	CD83	1	4	116	2	0	0	0	0	0	0	0	0
ENSG00000112159	MDN1	372	962	2571	493.75	0	0	1	0	1	0	0	0
ENSG00000112164	GLP1R	4	7	218	3.75	0	0	0	0	0	0	0	0
ENSG00000112167	SAYSD1	0	0	111	0	0	0	0	0	0	0	0	0
ENSG00000112175	BMP5	1	3	243	1.5	1	0	0	0	0	0	0	0
ENSG00000112182	BACH2	7	12	349	6	0	1	0	0	0	0	0	0
ENSG00000112183	RBM24	0	0	134	0	0	0	0	0	0	0	0	0
ENSG00000112186	CAP2	3	14	227	7	0	0	0	0	0	0	0	0
ENSG00000112195	TREML2	0	2	164	1	0	0	0	0	0	0	0	0
ENSG00000112200	ZNF451	7	48	470	24.25	0	0	0	0	0	0	0	0
ENSG00000112208	BAG2	0	0	94	0	0	0	0	0	0	0	0	0
ENSG00000112210	RAB23	0	0	120	0	1	0	0	0	0	0	0	0
ENSG00000112212	TSPO2	0	2	86	1	0	0	0	0	0	1	0	1
ENSG00000112214	FHL5	0	1	138	0.5	0	0	0	0	0	0	0	0
ENSG00000112218	GPR63	3	3	199	1.5	0	0	0	0	0	0	0	0
ENSG00000112232	KHDRBS2	3	4	156	2	0	0	0	0	0	0	1	0
ENSG00000112234	FBXL4	8	13	281	6.5	0	0	0	0	0	0	0	0
ENSG00000112237	CCNC	0	0	90	0	0	1	0	0	0	0	0	0
ENSG00000112238	PRDM13	8	28	459	17	0	0	0	0	0	1	0	1
ENSG00000112242	E2F3	0	0	226	0	1	0	0	0	0	0	0	0
ENSG00000112245	PTP4A1	0	0	64	0	0	0	0	0	0	0	0	0
ENSG00000112246	SIM1	5	100	383	50	1	1	0	0	0	0	0	0
ENSG00000112249	ASCC3	42	144	955	72.5	0	0	0	0	0	0	0	0
ENSG00000112273	HDGFL1	2	6	225	3	0	0	0	0	0	1	0	1
ENSG00000112276	BVES	0	1	182	0.5	0	0	0	0	0	0	0	0
ENSG00000112280	COL9A1	14	19	523	9.5	0	0	0	0	0	0	0	0
ENSG00000112282	MED23	4	10	446	5	0	0	0	0	0	0	0	0
ENSG00000112290	WASF1	1	4	216	2	1	1	0	0	0	0	0	0
ENSG00000112293	GPLD1	21	31	428	15.5	0	0	0	0	0	0	1	0
ENSG00000112294	ALDH5A1	2	3	292	1.5	1	0	0	0	0	0	0	0
ENSG00000112297	CRYBG1	60	164	1153	82	0	0	0	0	0	0	0	0
ENSG00000112299	VNN1	5	36	296	18	0	0	0	0	0	0	0	0
ENSG00000112303	VNN2	4	5	272	2.75	0	0	0	0	0	0	0	0
ENSG00000112304	ACOT13	0	0	80	0	0	0	0	0	0	0	1	0
ENSG00000112305	SMAP1	1	1	247	0.5	0	1	0	0	0	0	0	0
ENSG00000112306	RPS12	0	177	73	88.5	0	0	1	1	1	0	0	0
ENSG00000112308	C6orf62	0	0	88	0	0	1	0	0	0	0	0	0
ENSG00000112309	B3GAT2	3	4	208	2	0	0	0	0	0	0	0	0
ENSG00000112312	GMNN	0	0	81	0	1	0	0	0	0	0	0	0
ENSG00000112319	EYA4	7	16	289	8	1	0	0	0	0	0	0	0
ENSG00000112320	SOBP	6	10	482	5	0	1	0	0	0	0	0	0
ENSG00000112333	NR2E1	0	0	127	0	0	1	0	0	0	1	0	1
ENSG00000112335	SNX3	0	0	51	0	0	0	0	0	0	0	0	0
ENSG00000112337	SLC17A2	1	2	210	1	0	0	0	0	0	1	0	1
ENSG00000112339	HBS1L	1	2	218	1	0	0	0	0	0	0	0	0
ENSG00000112343	TRIM38	5	8	261	4	0	0	0	0	0	0	1	0
ENSG00000112357	PEX7	2	3	147	1.5	1	0	0	0	0	0	0	0
ENSG00000112365	ZBTB24	7	16	330	8.25	0	0	0	0	0	0	0	0
ENSG00000112367	FIG4	8	11	379	5.5	0	0	0	0	0	0	0	0
ENSG00000112378	PERP	2	2	107	1	1	0	0	0	0	0	0	0
ENSG00000112379	ARFGEF3	57	330	1059	165.5	0	0	0	0	0	0	0	0
ENSG00000112394	SLC16A10	2	4	258	2	0	0	0	0	0	0	0	0
ENSG00000112406	HECA	1	20	285	10.25	0	0	0	0	0	0	0	0
ENSG00000112414	ADGRG6	29	88	532	44.25	0	0	0	0	0	0	0	0
ENSG00000112419	PHACTR2	11	99	280	49.5	0	0	0	0	0	0	0	0
ENSG00000112425	EPM2A	3	6	180	3	0	0	0	0	0	0	0	0
ENSG00000112462	OR12D3	1	7	156	4.75	0	0	0	0	0	1	0	1
ENSG00000112473	SLC39A7	3	143	237	71.5	0	0	1	0	0	0	0	0
ENSG00000112486	CCR6	1	1	158	0.5	0	0	0	0	0	0	0	0
ENSG00000112494	UNC93A	7	31	277	15.75	0	0	0	0	0	0	1	0
ENSG00000112499	SLC22A2	9	42	298	21	0	0	0	0	0	0	0	0
ENSG00000112511	PHF1	4	35	244	17.75	0	1	0	0	0	0	0	0
ENSG00000112514	CUTA	0	0	102	0	0	0	0	0	0	0	0	0
ENSG00000112530	PACRG	0	9	62	4.5	0	0	0	0	0	0	0	0
ENSG00000112531	QKI	2	2	83	1	1	0	0	0	0	0	0	0
ENSG00000112539	C6orf118	5	25	255	12.5	0	0	0	0	0	0	1	0
ENSG00000112541	PDE10A	2	9	318	4.5	0	1	0	0	0	0	0	0
ENSG00000112559	MDFI	0	2	139	1	1	0	0	0	0	0	0	0
ENSG00000112561	TFEB	5	42	231	21.25	1	0	0	0	0	0	0	0
ENSG00000112562	SMOC2	8	14	276	7	0	0	0	0	0	0	0	0
ENSG00000112576	CCND3	4	4	138	2	0	1	0	0	0	0	0	0
ENSG00000112578	BYSL	10	14	248	7	1	0	1	0	1	0	0	0
ENSG00000112584	FAM120B	3	91	485	46	0	0	0	0	0	0	0	0
ENSG00000112592	TBP	1	2	108	1	1	0	0	0	0	0	0	0
ENSG00000112599	GUCA1B	2	2	98	1	0	0	0	0	0	0	0	0
ENSG00000112619	PRPH2	3	5	186	2.5	0	0	0	0	0	0	0	0
ENSG00000112624	BICRAL	11	18	431	9	0	0	0	0	0	0	0	0
ENSG00000112640	PPP2R5D	0	0	15	0	1	1	0	0	0	0	0	0
ENSG00000112651	MRPL2	5	6	191	3	0	0	0	0	0	0	0	0
ENSG00000112655	PTK7	6	43	433	21.5	1	0	0	0	0	0	0	0
ENSG00000112658	SRF	0	1	179	0.5	1	0	0	0	0	0	0	0
ENSG00000112659	CUL9	117	169	1175	85.25	0	0	0	0	0	0	1	0
ENSG00000112667	DNPH1	2	2	107	1	0	0	0	0	0	0	0	0
ENSG00000112679	DUSP22	0	0	67	0	0	0	0	0	0	0	0	0
ENSG00000112685	EXOC2	9	36	387	18	0	0	0	0	0	0	0	0
ENSG00000112695	COX7A2	0	0	79	0	0	0	0	0	0	0	0	0
ENSG00000112697	TMEM30A	2	5	174	2.5	0	0	0	0	0	0	0	0
ENSG00000112699	GMDS	0	2	121	1	0	0	0	0	0	0	0	0
ENSG00000112701	SENP6	16	30	571	15	0	1	1	0	0	0	0	0
ENSG00000112706	IMPG1	1	13	146	6.5	0	0	0	0	0	0	0	0
ENSG00000112715	VEGFA	2	28	231	14	1	0	0	0	0	0	0	0
ENSG00000112739	PRPF4B	11	14	397	7	0	1	0	0	0	0	0	0
ENSG00000112742	TTK	0	0	357	0	0	0	0	0	0	0	0	0
ENSG00000112759	SLC29A1	0	1	219	0.5	0	0	0	0	0	0	0	0
ENSG00000112761	CCN6	2	2	151	1	0	0	0	0	0	0	0	0
ENSG00000112763	BTN2A1	19	182	327	91	0	0	0	0	0	0	0	0
ENSG00000112769	LAMA4	51	136	870	68.5	1	0	0	0	0	0	0	0
ENSG00000112773	TENT5A	0	0	204	0	0	0	0	0	0	0	0	0
ENSG00000112782	CLIC5	0	0	116	0	0	0	0	0	0	0	0	0
ENSG00000112796	ENPP5	1	15	208	7.5	0	0	0	0	0	0	0	0
ENSG00000112799	LY86	0	0	85	0	0	0	0	0	0	0	0	0
ENSG00000112812	PRSS16	1	293	267	147	0	0	0	0	0	0	0	0
ENSG00000112818	MEP1A	4	6	395	3	0	0	0	0	0	1	0	1
ENSG00000112837	TBX18	8	21	370	10.5	1	1	0	0	0	0	0	0
ENSG00000118402	ELOVL4	0	0	115	0	1	0	0	0	0	0	0	0
ENSG00000118407	FILIP1	13	54	532	29.25	0	0	0	0	0	0	0	0
ENSG00000118412	CASP8AP2	37	128	865	64	0	0	0	0	0	0	0	0
ENSG00000118418	HMGN3	0	0	51	0	0	0	0	0	0	0	0	0
ENSG00000118420	UBE3D	0	0	27	0	0	0	0	0	0	0	0	0
ENSG00000118432	CNR1	1	1	195	0.5	0	0	0	0	0	0	0	0
ENSG00000118434	SPACA1	0	0	136	0	0	0	0	0	0	1	0	1
ENSG00000118482	PHF3	39	133	979	67	0	0	0	0	0	0	0	0
